Depth_m	Gas_Age_AD	CH4_ppb
100.7417997	1492.973643	696.1595757
100.7426101	1492.965116	686.792779
100.7434098	1492.956589	688.5357328
100.7441902	1492.948062	694.2770249
100.74495	1492.939535	687.6495311
100.7457097	1492.931008	692.7533931
100.7464501	1492.922481	695.2134557
100.7471698	1492.913953	688.4000139
100.7479002	1492.905426	693.6064292
100.7486299	1492.896899	697.2735038
100.7493503	1492.888372	695.2733392
100.75008	1492.879845	699.8332951
100.7508098	1492.871318	700.063927
100.7515402	1492.862791	703.2611483
100.7522799	1492.854264	699.5257974
100.7530103	1492.845736	702.5093457
100.75374	1492.837209	697.9998272
100.7544698	1492.828682	698.0340232
100.7551901	1492.820155	702.435675
100.7559199	1492.811628	703.7863357
100.7566603	1492.803101	698.9064841
100.75739	1492.794574	702.0225332
100.7581197	1492.786047	691.913577
100.7588601	1492.777519	696.6426722
100.7595899	1492.768992	696.8955073
100.7603202	1492.760465	686.155569
100.76105	1492.751938	697.970771
100.7617797	1492.743411	693.8187013
100.7625201	1492.734884	700.7865229
100.7632598	1492.726357	695.5855599
100.7639902	1492.717829	700.7566332
100.7647199	1492.709302	699.2760184
100.7654497	1492.700775	695.2137103
100.7661701	1492.692248	701.947566
100.7668998	1492.683721	703.6952776
100.7676402	1492.675194	703.34151
100.7683799	1492.666667	707.5431373
100.7691203	1492.65814	708.9454856
100.7698601	1492.649612	708.070941
100.7705998	1492.641085	709.6248213
100.7713502	1492.632558	709.6114971
100.7721099	1492.624031	713.3188684
100.7728803	1492.615504	711.7141224
100.77366	1492.606977	721.7318932
100.7744397	1492.59845	711.9985488
100.7752101	1492.589922	703.1282191
100.7759799	1492.581395	706.0640158
100.7767503	1492.572868	714.884348
100.77751	1492.564341	710.5864881
100.7782697	1492.555814	711.2965354
100.7790201	1492.547287	703.2013574
100.7797599	1492.53876	700.6896882
100.7805002	1492.530233	711.4152026
100.78123	1492.521705	717.7392736
100.7819497	1492.513178	714.5757853
100.7826801	1492.504651	710.0998029
100.7834098	1492.496124	705.90636
100.7841402	1492.487597	718.5862785
100.78488	1492.47907	707.0922919
100.7856097	1492.470543	723.5533218
100.7863401	1492.462016	726.8296777
100.7870798	1492.453488	713.9631167
100.7878202	1492.444961	728.1872726
100.7885599	1492.436434	734.973302
100.7893003	1492.427907	708.2043563
100.79004	1492.41938	716.8659677
100.7907798	1492.410853	710.6010509
100.7915202	1492.402326	713.6768497
100.7922599	1492.393798	719.6010568
100.7930003	1492.385271	714.4274599
100.79374	1492.376744	714.3979175
100.7944798	1492.368217	710.7352997
100.7952101	1492.35969	718.0318265
100.7959399	1492.351163	699.5747877
100.7966803	1492.342636	700.0360053
100.79742	1492.334109	703.2621554
100.7981597	1492.325581	712.6250625
100.7989001	1492.317054	710.6299334
100.7996399	1492.308527	700.5017492
100.8003802	1492.3	702.579532
100.8010001	1492.291473	701.237866
100.80112	1492.282946	701.0486651
100.8017398	1492.274419	698.4832016
100.8018597	1492.265891	695.464589
100.8024902	1492.257364	683.6096344
100.8026101	1492.248837	698.8148819
100.8032499	1492.24031	689.5534052
100.8033598	1492.231783	699.7857749
100.8040003	1492.223256	679.7698202
100.8041002	1492.214729	702.962298
100.8047401	1492.206202	687.7293719
100.8048399	1492.197674	693.6113027
100.8054898	1492.189147	688.0582855
100.8055897	1492.18062	697.1585525
100.8062502	1492.172093	687.7677469
100.8070099	1492.163566	684.6508063
100.8077703	1492.155039	683.2944733
100.80853	1492.146512	684.9961234
100.8092898	1492.137984	687.7440504
100.8100501	1492.129457	689.8429945
100.8108099	1492.12093	695.7997074
100.8115803	1492.112403	690.4111296
100.81235	1492.103876	692.3446734
100.8131097	1492.095349	695.4945481
100.8138701	1492.086822	703.408316
100.8146299	1492.078295	711.5766091
100.8153902	1492.069767	687.5852254
100.81615	1492.06124	682.3589223
100.8169097	1492.052713	686.6940806
100.8176701	1492.044186	679.2743835
100.8184298	1492.035659	672.9484835
100.8191902	1492.027132	675.1541019
100.81996	1492.018605	680.6290032
100.8207297	1492.010078	677.5733932
100.8214901	1492.00155	683.56862
100.8222498	1491.993023	685.7740649
100.8230102	1491.984496	695.5264289
100.8237799	1491.975969	702.3307255
100.8245603	1491.967442	722.3249633
100.82534	1491.958915	696.8895687
100.8261198	1491.950388	712.1371734
100.8268902	1491.94186	688.9312094
100.8276499	1491.933333	693.2221584
100.8284203	1491.924806	689.336653
100.8292	1491.916279	694.7573779
100.8299797	1491.907752	689.9820474
100.8307601	1491.899225	695.222323
100.8315399	1491.890698	692.6121639
100.8323103	1491.882171	696.8961324
100.83307	1491.873643	698.7073509
100.8338297	1491.865116	694.3680714
100.9985199	1489.917	674.8573701
100.9992503	1489.9085	672.8618822
100.99998	1489.9	671.4623932
101.0007197	1489.890909	669.5847507
101.0014501	1489.881818	673.0769442
101.0021799	1489.872727	672.803874
101.0029202	1489.863636	673.6810811
101.00366	1489.854546	673.4652782
101.0043997	1489.845455	676.1802943
101.0051301	1489.836364	679.0461478
101.0058498	1489.827273	678.8951367
101.0065802	1489.818182	682.6620442
101.0073199	1489.809091	679.1537714
101.0080497	1489.8	685.3457351
101.0087801	1489.790909	688.2847384
101.0095098	1489.781818	680.9301919
101.0102302	1489.772727	680.4179813
101.0109599	1489.763637	681.7727747
101.0116903	1489.754546	685.0076416
101.01242	1489.745455	687.4197326
101.0131498	1489.736364	682.5189628
101.0138702	1489.727273	688.9288363
101.0145899	1489.718182	690.9389333
101.0153103	1489.709091	686.1530454
101.01603	1489.7	688.86974
101.0167598	1489.690909	687.8428414
101.0174901	1489.681818	688.7041082
101.0182099	1489.672728	696.3703661
101.0189303	1489.663637	689.9498657
101.01965	1489.654546	688.0486541
101.0203797	1489.645455	690.9317908
101.0211101	1489.636364	695.5626507
101.0218299	1489.627273	694.2778584
101.0225602	1489.618182	693.9187541
101.02329	1489.609091	695.8736444
101.0240097	1489.6	694.0649727
101.0247301	1489.590909	694.5886205
101.0254498	1489.581819	698.062489
101.0261802	1489.572728	694.9784248
101.02691	1489.563637	694.98713
101.0276297	1489.554546	703.3605991
101.0283601	1489.545455	695.7018888
101.0290898	1489.536364	699.8443735
101.0298102	1489.527273	701.3827996
101.0305299	1489.518182	704.0619295
101.0312503	1489.509091	698.9112882
101.03198	1489.5	701.0130221
101.0327098	1489.49091	706.9254215
101.0334302	1489.481819	704.7156125
101.0341499	1489.472728	701.3059107
101.0348703	1489.463637	701.4011362
101.03559	1489.454546	696.6643544
101.0363098	1489.445455	699.7289012
101.0370301	1489.436364	705.3345322
101.0377599	1489.427273	701.2907575
101.0384903	1489.418182	702.315445
101.03921	1489.409091	695.5719927
101.0399397	1489.400001	695.8217369
101.0406701	1489.39091	701.3069989
101.0413999	1489.381819	703.2623059
101.0421402	1489.372728	694.9941915
101.04287	1489.363637	698.000406
101.0435997	1489.354546	701.1708516
101.0443301	1489.345455	693.3593359
101.0450498	1489.336364	696.3849289
101.0457802	1489.327273	697.5603844
101.04651	1489.318182	696.1081659
101.0472297	1489.309092	690.106086
101.0479601	1489.300001	688.7472989
101.0486898	1489.29091	688.6747163
101.0494102	1489.281819	686.0324912
101.0501399	1489.272728	687.6870494
101.0508703	1489.263637	685.2204116
101.0516	1489.254546	694.0269681
101.0523398	1489.245455	683.9748624
101.0530802	1489.236364	685.4868255
101.0538199	1489.227273	689.1719589
101.0545603	1489.218183	686.5206465
101.0553	1489.209092	684.6725811
101.0560398	1489.200001	683.4436438
101.0567801	1489.19091	685.8641737
101.0575199	1489.181819	691.2052546
101.0582603	1489.172728	680.3085287
101.059	1489.163637	676.5982402
101.0597397	1489.154546	685.5394739
101.0604701	1489.145455	685.7230487
101.0611999	1489.136364	676.6752333
101.0619402	1489.127274	686.6893923
101.06267	1489.118183	686.9325381
101.0633997	1489.109092	692.6355246
101.0641401	1489.100001	687.0155508
101.0648698	1489.09091	688.0101981
101.0656002	1489.081819	690.3023136
101.06634	1489.072728	687.2787117
101.0670697	1489.063637	685.9185701
101.0678001	1489.054546	682.8435932
101.0685398	1489.045455	689.0766408
101.0692702	1489.036365	696.2402732
101.0699999	1489.027274	690.1511984
101.0707403	1489.018183	692.1021412
101.0714701	1489.009092	698.6941193
101.0721998	1489.000001	693.0028479
101.0729402	1488.99091	694.5463097
101.0736699	1488.981819	698.9757559
101.0744003	1488.972728	687.4269908
101.07514	1488.963637	693.5263337
101.0758698	1488.954546	689.0112933
101.0766001	1488.945456	692.9675869
101.0773399	1488.936365	691.0860085
101.0780803	1488.927274	693.8968173
101.07882	1488.918183	689.7664298
101.0795597	1488.909092	683.6838029
101.0803001	1488.900001	688.4548965
101.0810399	1488.89091	690.6915854
101.0817802	1488.881819	684.3328669
101.08252	1488.872728	689.3832703
101.0832597	1488.863637	693.0249236
101.0840001	1488.854546	691.275001
101.0847398	1488.845456	691.2376678
101.0854702	1488.836365	694.2113765
101.0862	1488.827274	691.9666769
101.0869397	1488.818183	688.6310394
101.0876701	1488.809092	688.5385922
101.0883998	1488.800001	688.8084557
101.0891402	1488.79091	684.1449047
101.0898799	1488.781819	690.5152688
101.0906203	1488.772728	687.6250938
101.09136	1488.763637	685.0500451
101.0920998	1488.754547	686.5154951
101.0928402	1488.745456	681.2770138
101.0935799	1488.736365	672.0844616
101.0943203	1488.727274	674.9913989
101.09506	1488.718183	680.3504691
101.0957998	1488.709092	682.4679929
101.0965401	1488.700001	683.4141245
101.0972799	1488.69091	684.6948999
101.0980203	1488.681819	686.5919441
101.09876	1488.672728	681.6648849
101.0994997	1488.663638	690.8016052
101.1002401	1488.654547	691.2764248
101.1009799	1488.645456	690.2347899
101.1017202	1488.636365	693.8876606
101.10246	1488.627274	688.2700946
101.1031997	1488.618183	687.69572
101.1039401	1488.609092	694.2793285
101.1046698	1488.600001	694.3042636
101.1054002	1488.59091	693.3231951
101.1061299	1488.581819	689.0093254
101.1068497	1488.572729	697.129068
101.1075801	1488.563638	692.8907212
101.1083098	1488.554547	695.1545098
101.1090302	1488.545456	691.6908168
101.1097599	1488.536365	692.0053991
101.1104903	1488.527274	692.9932397
101.1112101	1488.518183	690.9573973
101.1119398	1488.509092	699.2304778
101.1126702	1488.500001	691.3639175
101.1133999	1488.49091	689.2395869
101.1141403	1488.48182	699.4607162
101.11487	1488.472729	694.4599167
101.1155998	1488.463638	690.2710348
101.1163401	1488.454547	689.3245675
101.1170699	1488.445456	691.0044197
101.1178003	1488.436365	688.3014313
101.11854	1488.427274	696.1376967
101.1192697	1488.418183	689.7828216
101.1200001	1488.409092	696.7011435
101.1207299	1488.400001	694.9484194
101.1214502	1488.390911	687.7114404
101.12218	1488.38182	691.4138108
101.1229097	1488.372729	692.5428805
101.1236301	1488.363638	683.7208814
101.1243498	1488.354547	691.0022202
101.1250702	1488.345456	689.0468784
101.12579	1488.336365	688.9719459
101.1265097	1488.327274	685.3344484
101.1272301	1488.318183	682.9155275
101.1279598	1488.309092	686.3155979
101.1286902	1488.300002	683.5220954
101.1294099	1488.290911	684.387217
101.1301403	1488.28182	690.3883014
101.13087	1488.272729	694.9480373
101.1315998	1488.263638	690.8163764
101.1323302	1488.254547	688.3107385
101.1330499	1488.245456	693.8590327
101.1337803	1488.236365	694.1011482
101.13451	1488.227274	690.7522097
101.1352298	1488.218183	693.7864849
101.1359501	1488.209093	696.2932688
101.1366699	1488.200002	701.2111598
101.1373903	1488.190911	706.3514057
101.13811	1488.18182	705.5531596
101.1388297	1488.172729	710.1626384
101.1395601	1488.163638	692.0795213
101.1402899	1488.154547	695.7899603
101.1410102	1488.145456	698.9921709
101.14173	1488.136365	697.2845822
101.1424497	1488.127274	697.0661747
101.1431801	1488.118184	693.1729712
101.1439098	1488.109093	696.9177914
101.1446302	1488.100002	695.0883752
101.1453499	1488.090911	690.4877175
101.1460697	1488.08182	688.1710489
101.1467901	1488.072729	686.882529
101.1475098	1488.063638	695.2202972
101.1482302	1488.054547	688.1180069
101.1489499	1488.045456	689.4010744
101.1496703	1488.036365	690.5921924
101.1503901	1488.027275	686.9499486
101.1511098	1488.018184	692.8304209
101.1518302	1488.009093	688.0116335
101.1525499	1488.000002	685.2934224
101.1532703	1487.990911	691.0678107
101.15399	1487.98182	688.5750108
101.1547098	1487.972729	689.9469253
101.1554301	1487.963638	689.7738964
101.1561499	1487.954547	689.858877
101.1568703	1487.945456	695.4857039
101.15759	1487.936366	697.8532845
101.1583097	1487.927275	693.1395624
101.1590301	1487.918184	696.0164017
101.1597499	1487.909093	699.0440784
101.1604702	1487.900002	692.737198
101.16119	1487.890911	697.1148988
101.1619097	1487.88182	690.4254725
101.1626301	1487.872729	696.3502236
101.1633598	1487.863638	693.1756222
101.1640902	1487.854547	688.4703275
101.16481	1487.845457	689.3146815
101.1655297	1487.836366	686.6653139
101.1662501	1487.827275	680.7224808
101.1669798	1487.818184	686.6033814
101.1677102	1487.809093	684.3940122
101.1684299	1487.800002	682.3909999
101.1691503	1487.790911	684.9382657
101.16987	1487.78182	688.3785285
101.1705898	1487.772729	688.9223421
101.1713102	1487.763638	685.3157297
101.1720299	1487.754548	689.6097464
101.1727503	1487.745457	690.2878897
101.17347	1487.736366	689.1122375
101.1741898	1487.727275	686.8478584
101.1749101	1487.718184	687.4316792
101.1756299	1487.709093	693.3920733
101.1763603	1487.700002	691.6983761
101.17709	1487.690911	688.3337056
101.1778097	1487.68182	689.0823594
101.1785401	1487.672729	690.8326294
101.1792699	1487.663639	687.1825833
101.1800002	1487.654548	687.1895058
101.18074	1487.645457	686.0388002
101.1814697	1487.636366	697.2657594
101.1822001	1487.627275	688.1720792
101.1829398	1487.618184	686.1234683
101.1836702	1487.609093	681.5006654
101.1843999	1487.600002	687.5541203
101.1851397	1487.590911	682.1509449
101.1858701	1487.58182	685.6367831
101.1865998	1487.57273	685.8759698
101.1873402	1487.563639	693.6280998
101.1880699	1487.554548	687.4977328
101.1888003	1487.545457	689.6163563
101.18953	1487.536366	687.4729251
101.1902498	1487.527275	704.8438648
101.1909802	1487.518184	703.9496407
101.1917099	1487.509093	683.3589294
101.1924303	1487.500002	687.8162857
101.19316	1487.490911	690.3072103
101.1938898	1487.481821	686.1620748
101.1946101	1487.47273	693.9641327
101.1953299	1487.463639	694.0601223
101.1960503	1487.454548	690.9650954
101.19678	1487.445457	688.4899491
101.1975098	1487.436366	690.1419143
101.1982301	1487.427275	684.6659595
101.1989599	1487.418184	693.8937265
101.1996902	1487.409093	687.9721588
101.20041	1487.400002	700.5125613
101.2011297	1487.390912	697.9263417
101.2033102	1487.363639	702.0258556
101.20403	1487.354548	698.9180255
101.2047597	1487.345457	692.502225
101.2054901	1487.336366	697.3558914
101.2062098	1487.327275	695.0009983
101.2069302	1487.318184	696.1061401
101.2076499	1487.309093	694.7657127
101.2083803	1487.300003	697.7356475
101.20911	1487.290912	691.6271248
101.2098298	1487.281821	686.7520425
101.2105602	1487.27273	692.4468562
101.2112899	1487.263639	695.6173944
101.2120103	1487.254548	694.4691198
101.21274	1487.245457	699.1183279
101.2134698	1487.236366	693.533673
101.2142001	1487.227275	696.0379681
101.2149299	1487.218184	697.1944039
101.2156503	1487.209094	693.8012329
101.21638	1487.200003	698.4070536
101.2171197	1487.190912	695.1351082
101.2178501	1487.181821	691.8172864
101.2185799	1487.17273	702.9085614
101.2193102	1487.163639	704.5611169
101.22003	1487.154548	728.8693866
101.2207597	1487.145457	715.3902149
101.2214901	1487.136366	703.5079984
101.2222198	1487.127275	734.5951318
101.2229602	1487.118185	697.2989945
101.22369	1487.109094	700.2636853
101.2244097	1487.100003	701.7237061
101.2251301	1487.090912	699.9434307
101.2258498	1487.081821	693.5907666
101.2265802	1487.07273	689.1671664
101.2273099	1487.063639	691.9315432
101.2280303	1487.054548	693.2365591
101.22876	1487.045457	687.7946499
101.2294898	1487.036366	693.0860342
101.2302102	1487.027276	688.1753437
101.2309299	1487.018185	686.8127248
101.2316503	1487.009094	695.1481198
101.23238	1487.000003	694.8986187
101.2331098	1486.990912	694.6090062
101.2338301	1486.981821	700.643291
101.2345499	1486.97273	707.0011643
101.2352702	1486.963639	703.7485974
101.23598	1486.954548	702.1585648
101.2366898	1486.945457	691.1968618
101.2374001	1486.936367	693.7844706
101.2381099	1486.927276	696.2875618
101.2388202	1486.918185	716.6745558
101.23951	1486.909094	707.5772175
101.2401997	1486.900003	697.4752996
101.2408901	1486.890912	697.5153299
101.2415798	1486.881821	695.6255209
101.2422702	1486.87273	689.1196462
101.24296	1486.863639	698.8790717
101.2436497	1486.854548	701.3011066
101.2443401	1486.845458	696.3690117
101.2450298	1486.836367	697.7302183
101.2457202	1486.827276	698.8377101
101.2464199	1486.818185	699.8847511
101.2471203	1486.809094	696.1336798
101.24782	1486.800003	696.2633097
101.2485198	1486.790912	695.2057807
101.2492202	1486.781821	701.5405248
101.2499199	1486.77273	697.8560512
101.2506203	1486.763639	694.0689896
101.25131	1486.754549	721.1899781
101.2519998	1486.745458	704.6414555
101.2526901	1486.736367	698.3560142
101.2533799	1486.727276	698.7749094
101.2540702	1486.718185	698.5145614
101.25476	1486.709094	698.914298
101.2554498	1486.700003	699.5066041
101.2561301	1486.690912	699.7448879
101.2568099	1486.681821	701.5012932
101.2574902	1486.67273	698.3570098
101.25818	1486.66364	693.5006346
101.2588697	1486.654549	697.3379599
101.2595501	1486.645458	698.6309713
101.2602298	1486.636367	696.4832916
101.2609102	1486.627276	705.2549923
101.26159	1486.618185	703.35025
101.2622697	1486.609094	698.7711934
101.2629501	1486.600003	692.7727832
101.2636298	1486.590912	706.7943793
101.2643102	1486.581821	703.9734645
101.2649899	1486.572731	700.0409252
101.2656703	1486.56364	708.9631276
101.26635	1486.554549	701.5785873
101.2670298	1486.545458	701.1119636
101.2677101	1486.536367	706.0661343
101.2683799	1486.527276	703.1192476
101.2690403	1486.518185	708.1245386
101.2697	1486.509094	705.7597016
101.2703498	1486.500003	718.5546061
101.2710001	1486.490912	715.0612087
101.2716499	1486.481822	714.9339519
101.2722902	1486.472731	712.8122259
101.27293	1486.46364	712.3249272
101.2735698	1486.454549	714.1444227
101.2742201	1486.445458	706.0851771
101.2748899	1486.436367	704.9191562
101.2755802	1486.427276	706.200684
101.27629	1486.418185	703.006982
101.2769997	1486.409094	703.0253418
101.2777001	1486.400003	702.4549378
101.2783998	1486.390913	707.2864358
101.2791002	1486.381822	697.1583326
101.2798	1486.372731	709.018045
101.2804997	1486.36364	701.0463152
101.2812001	1486.354549	696.715359
101.2824297	1486.345458	694.4548001
101.2841904	1486.336367	692.5924149
101.2859498	1486.327276	696.8410762
101.2876507	1486.318185	698.755554
101.2892301	1486.309094	697.036505
101.2906896	1486.300004	701.2961173
101.2920303	1486.290913	694.2895156
101.2932498	1486.281822	694.0913085
101.2943504	1486.272731	694.4629265
101.29533	1486.26364	693.1382196
101.2961897	1486.254549	696.9628111
101.2969801	1486.245458	693.9507391
101.2977599	1486.236367	693.1982999
101.2985403	1486.227276	695.9989217
101.29932	1486.218185	692.3277375
101.3000997	1486.209095	690.1614896
101.3008801	1486.200004	696.2199454
101.3016499	1486.190913	685.4409607
101.3024102	1486.181822	690.5400186
101.30317	1486.172731	688.581505
101.3039297	1486.16364	696.6105484
101.3047001	1486.154549	697.9424557
101.3054798	1486.145458	700.9406248
101.3062502	1486.136367	704.2843771
101.30701	1486.127276	701.4447089
101.3077697	1486.118186	707.2463822
101.3085301	1486.109095	717.0699744
101.3092998	1486.100004	713.9904481
101.3100702	1486.090913	714.1951726
101.3108299	1486.081822	724.8050874
101.3115903	1486.072731	701.7211246
101.31235	1486.06364	698.4031755
101.3131098	1486.054549	697.867639
101.3138702	1486.045458	704.4503909
101.3146299	1486.036367	696.3884249
101.3153903	1486.027277	693.8908093
101.31615	1486.018186	701.9890087
101.3169098	1486.009095	699.9589891
101.3176801	1486.000004	701.1001907
101.3184499	1485.990913	700.087334
101.3192103	1485.981822	700.9898814
101.31997	1485.972731	702.6780684
101.3207297	1485.96364	698.4190696
101.3215001	1485.954549	700.5401473
101.3222699	1485.945458	701.1779593
101.3230302	1485.936368	698.074806
101.32379	1485.927277	698.5002533
101.3245497	1485.918186	702.2483958
101.3253101	1485.909095	699.8043083
101.3260798	1485.900004	698.9858155
101.3268502	1485.890913	701.6279249
101.3276099	1485.881822	705.0080959
101.3283697	1485.872731	699.1306334
101.3291301	1485.86364	695.0990831
101.3298998	1485.854549	698.7163571
101.3306702	1485.845459	699.3551531
101.3314299	1485.836368	695.3869708
101.3321903	1485.827277	698.2909099
101.3329501	1485.818186	699.2543826
101.3337098	1485.809095	702.7640445
101.3344802	1485.800004	695.9696455
101.3352599	1485.790913	693.8387281
101.3360303	1485.781822	699.8224945
101.33679	1485.772731	694.167989
101.3375498	1485.76364	695.3682869
101.3383201	1485.75455	702.4028103
101.3390999	1485.745459	694.5848814
101.3398703	1485.736368	695.7526272
101.34063	1485.727277	699.5003993
101.3413897	1485.718186	700.149336
101.3421501	1485.709095	696.5201385
101.3429099	1485.700004	698.9654994
101.3436803	1485.690913	704.0312064
101.34446	1485.681822	701.798847
101.3452297	1485.672731	703.4346518
101.3459901	1485.663641	706.9762987
101.3467498	1485.65455	701.8364811
101.3475202	1485.645459	697.324601
101.3483	1485.636368	705.4166651
101.3490797	1485.627277	699.2156719
101.3498501	1485.618186	697.9926847
101.3506098	1485.609095	702.7974881
101.3513702	1485.600004	698.6447354
101.3521299	1485.590913	696.2723507
101.3529003	1485.581822	702.8995088
101.35368	1485.572732	697.6942164
101.3544598	1485.563641	700.5858732
101.3552402	1485.55455	699.8076654
101.3560199	1485.545459	694.6084737
101.3568003	1485.536368	698.8174634
101.35758	1485.527277	694.6774329
101.3583597	1485.518186	691.8598636
101.3591401	1485.509095	692.3070856
101.3599199	1485.500004	697.6453303
101.3607003	1485.490913	693.4309924
101.36148	1485.481823	698.204297
101.3622597	1485.472732	688.4288154
101.3630401	1485.463641	693.1012569
101.3638099	1485.45455	692.9113499
101.3645702	1485.445459	698.4412496
101.36534	1485.436368	695.1385695
101.3661197	1485.427277	693.7813103
101.3669001	1485.418186	696.7693155
101.3676798	1485.409095	690.1682616
101.3684602	1485.400004	694.8083593
101.3692399	1485.390914	697.797499
101.3700097	1485.381823	698.0777116
101.3707701	1485.372732	700.5592596
101.3715398	1485.363641	707.7494824
101.3723202	1485.35455	708.2049351
101.3730999	1485.345459	707.7756908
101.3738803	1485.336368	703.8174641
101.37466	1485.327277	702.0606999
101.3754398	1485.318186	706.973069
101.3762202	1485.309095	709.1620177
101.3769899	1485.300005	700.5180253
101.3777603	1485.290914	704.6180948
101.37854	1485.281823	703.7545244
101.3793197	1485.272732	708.2053634
101.3801001	1485.263641	707.2535016
101.3808799	1485.25455	703.0394531
101.3816503	1485.245459	702.4513492
101.38241	1485.236368	697.9634317
101.3831697	1485.227277	700.5540619
101.3839301	1485.218186	693.897535
101.3846999	1485.209096	701.6619357
101.3854803	1485.200005	699.5397235
101.38626	1485.190914	697.8555303
101.3870297	1485.181823	700.0294185
101.3877901	1485.172732	696.1942463
101.3885498	1485.163641	700.4474801
101.3893202	1485.15455	701.9081607
101.3901	1485.145459	701.2313833
101.3908797	1485.136368	694.5464717
101.3916601	1485.127277	690.8143737
101.3924398	1485.118187	694.430849
101.3932102	1485.109096	695.9306802
101.3939699	1485.100005	693.702303
101.3947403	1485.090914	698.0570019
101.3955201	1485.081823	689.638571
101.3962998	1485.072732	691.7980932
101.3970802	1485.063641	693.0381899
101.3978499	1485.05455	690.3708561
101.3986103	1485.045459	692.7511357
101.39937	1485.036368	689.3176681
101.4001298	1485.027278	694.1126549
101.4009001	1485.018187	697.161817
101.4016799	1485.009096	693.4361785
101.4024503	1485.000005	693.0731499
101.40321	1484.990914	690.6357419
101.4039697	1484.981823	693.7758232
101.4047301	1484.972732	699.2632384
101.4054999	1484.963641	708.0034635
101.4062803	1484.95455	693.1145232
101.40706	1484.945459	697.3314194
101.4078297	1484.936369	696.8461928
101.4085901	1484.927278	696.6508682
101.4093498	1484.918187	689.234887
101.4101202	1484.909096	696.5134591
101.4109	1484.900005	696.1067073
101.4116697	1484.890914	699.2779748
101.4124301	1484.881823	703.4170561
101.4131898	1484.872732	693.1938894
101.4139502	1484.863641	693.1973622
101.4147099	1484.85455	690.9081291
101.4154803	1484.84546	689.9424106
101.41625	1484.836369	688.1558378
101.4170098	1484.827278	691.7146985
101.4177702	1484.818187	687.288019
101.4185299	1484.809096	693.5703
101.4193003	1484.800005	687.1931291
101.42008	1484.790914	684.6865767
101.4208498	1484.781823	687.5097373
101.4216101	1484.772732	685.8453625
101.4223699	1484.763641	682.7088582
101.4231303	1484.754551	688.7502739
101.4239	1484.74546	686.1426731
101.4246797	1484.736369	690.670783
101.4254501	1484.727278	690.867381
101.4262099	1484.718187	690.9216617
101.4269702	1484.709096	686.2620697
101.42773	1484.700005	684.8810215
101.4284897	1484.690914	692.6357445
101.4292501	1484.681823	695.8714912
101.4300098	1484.672732	690.7764502
101.4307702	1484.663642	695.7456004
101.4315299	1484.654551	696.5759241
101.4322897	1484.64546	695.8708777
101.4330601	1484.636369	694.6807437
101.4338298	1484.627278	705.1046758
101.4345902	1484.618187	700.3698851
101.4353499	1484.609096	693.5306169
101.4361203	1484.600005	701.980477
101.4369001	1484.590914	701.2885928
101.4376698	1484.581823	700.7499538
101.4384302	1484.572733	695.380766
101.4391899	1484.563642	696.0300037
101.4399503	1484.554551	695.439897
101.4407	1484.54546	697.3242885
101.4414498	1484.536369	697.3591675
101.4422101	1484.527278	700.6385563
101.4429699	1484.518187	699.6131164
101.4437303	1484.509096	705.8500072
101.44449	1484.500005	696.141378
101.4452497	1484.490914	692.6411853
101.4460101	1484.481824	699.0931035
101.4467699	1484.472733	701.3298734
101.4475302	1484.463642	698.5251305
101.4483	1484.454551	698.6496205
101.4490697	1484.44546	696.3838292
101.4498301	1484.436369	704.0194218
101.4505898	1484.427278	702.4485824
101.4513502	1484.418187	707.906351
101.45211	1484.409096	708.7621422
101.4528697	1484.400005	708.65754
101.4536301	1484.390915	709.1252287
101.4543898	1484.381824	707.703363
101.4551502	1484.372733	711.0964992
101.4559099	1484.363642	709.2085308
101.4566803	1484.354551	711.1501663
101.45745	1484.34546	710.4146631
101.4582098	1484.336369	700.0937935
101.4589702	1484.327278	699.6618636
101.4597299	1484.318187	698.5694787
101.4605003	1484.309096	699.2277111
101.46128	1484.300006	697.6156606
101.4620498	1484.290915	702.4767125
101.4628101	1484.281824	700.0750633
101.4635699	1484.272733	702.1938026
101.4643303	1484.263642	698.9470817
101.46509	1484.254551	701.350259
101.4658497	1484.24546	701.9300397
101.4666101	1484.236369	696.6207238
101.4673699	1484.227278	696.9673837
101.4681302	1484.218187	703.8700546
101.46888	1484.209097	700.7683251
101.4696297	1484.200006	697.7517847
101.4703901	1484.190915	701.5841901
101.4711498	1484.181824	704.8859905
101.4719102	1484.172733	705.4828923
101.4726799	1484.163642	707.2120705
101.4734597	1484.154551	709.2790412
101.4742301	1484.14546	712.3454981
101.4749898	1484.136369	708.4891299
101.4757502	1484.127278	713.393662
101.4765199	1484.118188	709.7137146
101.4773003	1484.109097	715.6274916
101.4780801	1484.100006	713.5529385
101.4788598	1484.090915	711.1508725
101.4796402	1484.081824	713.2457765
101.4804099	1484.072733	713.6006786
101.4811703	1484.063642	714.0835552
101.48194	1484.054551	711.6692416
101.4827197	1484.04546	708.1338111
101.4835001	1484.036369	714.1271047
101.4842799	1484.027279	709.7925946
101.4850603	1484.018188	706.3784361
101.48584	1484.009097	708.573034
101.4866097	1484.000006	708.0986196
101.4873701	1483.990915	709.9120607
101.4881399	1483.981824	706.0926437
101.4889203	1483.972733	702.1717153
101.4897	1483.963642	709.4543622
101.4904797	1483.954551	708.6617653
101.4912601	1483.94546	704.3253336
101.4920398	1483.93637	708.0628492
